absolute_course_url,course_name,subject_name
https://www.class-central.com/mooc/5051/rwaq----,البرمجة بلغة جافا,Programming 
https://www.class-central.com/mooc/4922/gacco-ga055--java,ga055: プログラミング入門 ～Javaによるオブジェクト指向プログラミング～,Programming 
https://www.class-central.com/mooc/4755/edx-dev206-2x-designing-advanced-applications-using-xaml,DEV206.2x: Designing Advanced Applications using XAML,Programming 
https://www.class-central.com/mooc/4710/france-universite-numerique-ecrivez-votre-premier-programme-avec-java,Écrivez votre premier programme avec Java,Programming 
https://www.class-central.com/mooc/5904/canvas-network-web-development-with-asp-net-c-and-entity-framework-code-first,Web Development with ASP.NET C# and Entity Framework Code-First,Programming 
https://www.class-central.com/mooc/5562/coursera-desarrollo-de-aplicaciones-web-nivel-de-datos,Desarrollo de Aplicaciones Web: Nivel de Datos,Programming 
https://www.class-central.com/mooc/5536/coursera-web-application-development-the-data-tier,Web Application Development: The Data Tier,Programming 
https://www.class-central.com/mooc/5609/coursera-c-,C#高级编程方法,Programming 
https://www.class-central.com/mooc/5551/coursera-desarrollo-de-aplicaciones-web-nivel-de-presentacion,Desarrollo de Aplicaciones Web: Nivel de Presentación,Programming 
https://www.class-central.com/mooc/5527/coursera-web-application-development-the-presentation-tier,Web Application Development: The Presentation Tier,Programming 
https://www.class-central.com/mooc/5825/france-universite-numerique-programmation-objet-immersive-en-pharo-live-object-programming-in-pharo,Programmation objet immersive en Pharo / Live Object Programming in Pharo,Programming 
https://www.class-central.com/mooc/3343/edx-dev201x-introduction-to-typescript,DEV201x: Introduction to TypeScript,Programming 
https://www.class-central.com/mooc/7582/federica-tecnologie-digitali-per-la-comunicazione,Tecnologie Digitali per la Comunicazione,Programming 
https://www.class-central.com/mooc/5503/coursera-desarrollo-de-aplicaciones-web-prueba-y-despliegue,Desarrollo de Aplicaciones Web: Prueba y Despliegue,Programming 
https://www.class-central.com/mooc/4939/edx-ctec001x-desarrollo-de-aplicaciones-profesionales-para-android,CTec001x: Desarrollo de aplicaciones profesionales para Android,Programming 
https://www.class-central.com/mooc/5537/coursera-web-application-development-testing-and-deployment,Web Application Development: Testing and Deployment,Programming 
https://www.class-central.com/mooc/6575/edx-developing-dynamic-web-applications-using-angular-2,Developing Dynamic Web Applications using Angular 2,Programming 
https://www.class-central.com/mooc/5579/coursera-web-application-development-security,Web Application Development: Security,Programming 
https://www.class-central.com/mooc/6693/miriada-x-introduccion-a-la-programacion-descubre-el-lenguaje-de-la-era-digital,Introducción a la programación. Descubre el lenguaje de la era digital.,Programming 
https://www.class-central.com/mooc/6492/gacco-ga068-p,ga068: はじめてのＰ,Programming 
https://www.class-central.com/mooc/4155/coursera-programming-mobile-services-for-android-handheld-systems-content,Programming Mobile Services for Android Handheld Systems: Content,Programming 
https://www.class-central.com/mooc/3077/coursera-programming-mobile-services-for-android-handheld-systems-concurrency,Programming Mobile Services for Android Handheld Systems: Concurrency,Programming 
https://www.class-central.com/mooc/6838/mongodb-university-m123-getting-started-with-mongodb-atlas,M123: Getting Started with MongoDB Atlas,Programming 
https://www.class-central.com/mooc/6906/opensap-developing-java-based-apps-on-sap-hana-cloud-platform,Developing Java-Based Apps on SAP HANA Cloud Platform,Programming 
https://www.class-central.com/mooc/6636/futurelearn-functional-programming-in-haskell-supercharge-your-coding,Functional Programming in Haskell: Supercharge Your Coding,Programming 
https://www.class-central.com/mooc/4513/france-universite-numerique-introduction-to-functional-programming-in-ocaml,Introduction to functional programming in OCaml,Programming 
https://www.class-central.com/mooc/6907/opensap-shine-reference-for-native-sap-hana-application-development,SHINE Reference for Native SAP HANA Application Development,Programming 
https://www.class-central.com/mooc/5150/openhpi-zusammenhange-entdecken-phanomene-verstehen-programmieren-mit-etoys,"Zusammenhänge entdecken, Phänomene verstehen: Programmieren mit Etoys",Programming 
https://www.class-central.com/mooc/6944/coursera-advanced-java-concurrency,Advanced Java Concurrency,Programming 
https://www.class-central.com/mooc/5671/coursera-tecnicas-avancadas-para-projeto-de-software,Técnicas Avançadas para Projeto de Software,Programming 
https://www.class-central.com/mooc/3078/coursera-programming-mobile-services-for-android-handheld-systems-communication,Programming Mobile Services for Android Handheld Systems: Communication,Programming 
https://www.class-central.com/mooc/5669/coursera-arquitetura-de-software-em-projetos-ageis,Arquitetura de Software em Projetos Ágeis,Programming 
https://www.class-central.com/mooc/5460/coursera-building-and-deploying-android-app-projects,Building and Deploying Android App Projects,Programming 
https://www.class-central.com/mooc/7436/futurelearn-secure-android-app-development,Secure Android App Development,Programming 
https://www.class-central.com/mooc/5016/futurelearn-3d-graphics-for-web-developers,3D Graphics for Web Developers,Programming 
https://www.class-central.com/mooc/600/mongodb-university-m101p-mongodb-for-developers,M101P: MongoDB for Developers,Programming 
https://www.class-central.com/mooc/5745/mongodb-university-m212-adobe-experience-manager-and-mongodb,M212: Adobe Experience Manager and MongoDB,Programming 
https://www.class-central.com/mooc/599/mongodb-university-m101j-mongodb-for-java-developers,M101J: MongoDB for Java Developers,Programming 
https://www.class-central.com/mooc/475/mongodb-university-m102-mongodb-for-dbas,M102: MongoDB for DBAs,Programming 
https://www.class-central.com/mooc/3273/mongodb-university-m101n-mongodb-for-net-developers,M101N: MongoDB for .NET Developers,Programming 
https://www.class-central.com/mooc/1188/mongodb-university-m101js-mongodb-for-node-js-developers,M101JS: MongoDB for Node.js Developers,Programming 
https://www.class-central.com/mooc/1777/mongodb-university-m202-mongodb-advanced-deployment-and-operations,M202: MongoDB Advanced Deployment and Operations,Programming 
https://www.class-central.com/mooc/5303/nptel-matlab-programming-for-numerical-computation,MATLAB Programming for Numerical Computation,Programming 
https://www.class-central.com/mooc/7908/nptel-introduction-to-modern-application-development,Introduction to Modern Application Development,Programming 
https://www.class-central.com/mooc/5287/nptel-an-introduction-to-haskell-programming,An introduction to Haskell Programming,Programming 
https://www.class-central.com/mooc/6709/nptel-programming-data-structures-and-algorithms-in-python,"Programming, Data Structures and Algorithms in Python",Programming 
https://www.class-central.com/mooc/3339/edx-programming-with-c,Programming with C#,Programming 
https://www.class-central.com/mooc/3079/coursera-programming-cloud-services-for-android-handheld-systems-spring,Programming Cloud Services for Android Handheld Systems: Spring,Programming 
https://www.class-central.com/mooc/937/openhpi-web-technologien,Web-Technologien,Programming 
https://www.class-central.com/mooc/6704/nptel-programming-in-c,Programming in C++,Programming 
https://www.class-central.com/mooc/3080/coursera-programming-cloud-services-for-android-handheld-systems-security,Programming Cloud Services for Android Handheld Systems: Security,Programming 
https://www.class-central.com/mooc/1850/futurelearn-creative-coding,Creative Coding,Programming 
https://www.class-central.com/mooc/8071/futurelearn-learn-to-code-electronic-music-tools-with-javascript,Learn to Code Electronic Music Tools with Javascript,Programming 
https://www.class-central.com/mooc/7336/canvas-network-java-programming-for-gcse-and-a-level,Java Programming for GCSE and A-Level,Programming 
